timestamp,station_id,lat,lon,wave_height_m,period_s,temp_c,wind_speed_mps,pressure_hpa,runup_m,risk_level,is_cyclone_event,cyclone_intensity
2024-10-28T12:00:00Z,BUOY-DIG-01,21.65,87.55,4.17,9.3,26.5,18.32,1000.0,1.3468,SAFE,0,0.0
2024-10-28T13:00:00Z,BUOY-GUJ-01,21.6,69.6,1.98,8.4,27.0,7.82,1011.1,0.8383,SAFE,0,0.0
2024-10-28T14:00:00Z,BUOY-TUT-01,8.8,78.2,2.57,9.4,27.2,14.09,999.1,1.0687,SAFE,0,0.0
2024-10-28T15:00:00Z,BUOY-DVK-01,20.4,72.8,3.52,8.9,26.1,11.38,993.1,1.1842,SAFE,0,0.0
2024-10-28T16:00:00Z,BUOY-VZG-01,17.72,83.4,0.91,8.3,28.2,4.88,1002.4,0.5615,SAFE,0,0.0
2024-10-28T17:00:00Z,BUOY-CHN-01,13.1,80.35,2.03,8.8,27.0,9.85,997.0,0.8892,SAFE,0,0.0
2024-10-28T18:00:00Z,BUOY-MUM-01,19.4,72.2,0.92,8.7,27.3,3.23,1008.7,0.5918,SAFE,0,0.0
2024-10-28T19:00:00Z,BUOY-GOA-01,15.3,73.8,1.19,8.0,26.9,2.28,995.4,0.6189,SAFE,0,0.0
2024-10-28T20:00:00Z,BUOY-KOC-01,9.97,76.25,2.68,9.7,27.9,10.71,1000.8,1.1262,SAFE,0,0.0
2024-10-28T21:00:00Z,BUOY-PUR-01,19.8,85.9,3.12,10.0,27.3,10.32,1001.4,1.2527,SAFE,0,0.0
2024-10-28T22:00:00Z,BUOY-DIG-01,21.65,87.55,3.84,9.1,26.6,16.35,997.9,1.2646,SAFE,0,0.0
2024-10-28T23:00:00Z,BUOY-GUJ-01,21.6,69.6,1.84,8.2,27.5,9.84,1011.5,0.7888,SAFE,0,0.0
2024-10-29T00:00:00Z,BUOY-TUT-01,8.8,78.2,2.3,9.1,27.4,12.41,1002.4,0.9787,SAFE,0,0.0
2024-10-29T01:00:00Z,BUOY-DVK-01,20.4,72.8,3.39,8.8,26.4,10.67,995.6,1.1491,SAFE,0,0.0
2024-10-29T02:00:00Z,BUOY-VZG-01,17.72,83.4,0.82,8.0,28.4,4.33,999.2,0.5138,SAFE,0,0.0
2024-10-29T03:00:00Z,BUOY-CHN-01,13.1,80.35,1.78,8.7,26.9,8.2,996.5,0.8232,SAFE,0,0.0
2024-10-29T04:00:00Z,BUOY-MUM-01,19.4,72.2,1.27,8.8,27.5,2.72,1008.5,0.7033,SAFE,0,0.0
2024-10-29T05:00:00Z,BUOY-GOA-01,15.3,73.8,1.0,8.0,27.3,2.32,994.6,0.5674,SAFE,0,0.0
2024-10-29T06:00:00Z,BUOY-KOC-01,9.97,76.25,2.65,9.3,27.7,10.38,999.1,1.0737,SAFE,0,0.0
2024-10-29T07:00:00Z,BUOY-PUR-01,19.8,85.9,2.94,9.3,27.5,11.71,1009.3,1.1309,SAFE,0,0.0
2024-10-29T08:00:00Z,BUOY-DIG-01,21.65,87.55,3.64,9.7,26.7,14.87,996.7,1.3125,SAFE,0,0.0
2024-10-29T09:00:00Z,BUOY-GUJ-01,21.6,69.6,1.77,8.1,27.4,7.72,1012.8,0.7642,SAFE,0,0.0
2024-10-29T10:00:00Z,BUOY-TUT-01,8.8,78.2,2.24,9.0,27.2,13.25,1002.6,0.9553,SAFE,0,0.0
2024-10-29T11:00:00Z,BUOY-DVK-01,20.4,72.8,3.16,8.2,26.4,11.3,998.5,1.0338,SAFE,0,0.0
2024-10-29T12:00:00Z,BUOY-VZG-01,17.72,83.4,0.96,7.8,28.0,3.21,997.5,0.542,SAFE,0,0.0
2024-10-29T13:00:00Z,BUOY-CHN-01,13.1,80.35,2.23,8.7,27.1,7.03,993.0,0.9214,SAFE,0,0.0
2024-10-29T14:00:00Z,BUOY-MUM-01,19.4,72.2,1.26,8.3,27.3,4.18,1008.1,0.6607,SAFE,0,0.0
2024-10-29T15:00:00Z,BUOY-GOA-01,15.3,73.8,1.33,7.8,27.1,4.35,996.6,0.6379,SAFE,0,0.0
2024-10-29T16:00:00Z,BUOY-KOC-01,9.97,76.25,2.54,9.2,27.4,8.23,1000.0,1.0398,SAFE,0,0.0
2024-10-29T17:00:00Z,BUOY-PUR-01,19.8,85.9,2.87,8.9,26.8,10.6,1002.9,1.0693,SAFE,0,0.0
2024-10-29T18:00:00Z,BUOY-DIG-01,21.65,87.55,3.55,8.9,26.7,13.19,994.8,1.1892,SAFE,0,0.0
2024-10-29T19:00:00Z,BUOY-GUJ-01,21.6,69.6,1.55,8.2,27.2,7.27,1011.4,0.724,SAFE,0,0.0
2024-10-29T20:00:00Z,BUOY-TUT-01,8.8,78.2,2.49,8.3,27.2,11.47,1001.5,0.9288,SAFE,0,0.0
2024-10-29T21:00:00Z,BUOY-DVK-01,20.4,72.8,3.09,8.3,26.3,9.89,996.3,1.0347,SAFE,0,0.0
2024-10-29T22:00:00Z,BUOY-VZG-01,17.72,83.4,0.97,7.9,27.9,3.32,995.2,0.5518,SAFE,0,0.0
2024-10-29T23:00:00Z,BUOY-CHN-01,13.1,80.35,2.2,8.3,27.2,5.64,997.2,0.8731,SAFE,0,0.0
2024-10-30T00:00:00Z,BUOY-MUM-01,19.4,72.2,1.35,8.4,27.8,3.39,1007.5,0.6922,SAFE,0,0.0
2024-10-30T01:00:00Z,BUOY-GOA-01,15.3,73.8,1.59,8.2,27.3,4.34,998.0,0.7333,SAFE,0,0.0
2024-10-30T02:00:00Z,BUOY-KOC-01,9.97,76.25,2.3,8.5,28.0,9.26,1003.8,0.9142,SAFE,0,0.0
2024-10-30T03:00:00Z,BUOY-PUR-01,19.8,85.9,2.9,9.3,27.3,8.48,1004.3,1.1232,SAFE,0,0.0
2024-10-30T04:00:00Z,BUOY-DIG-01,21.65,87.55,3.42,9.2,26.9,12.22,993.8,1.2066,SAFE,0,0.0
2024-10-30T05:00:00Z,BUOY-GUJ-01,21.6,69.6,1.67,8.3,27.6,5.51,1013.0,0.7607,SAFE,0,0.0
2024-10-30T06:00:00Z,BUOY-TUT-01,8.8,78.2,2.46,8.3,27.2,11.06,1001.5,0.9232,SAFE,0,0.0
2024-10-30T07:00:00Z,BUOY-DVK-01,20.4,72.8,3.26,8.0,26.6,8.21,1003.4,1.0244,SAFE,0,0.0
2024-10-30T08:00:00Z,BUOY-VZG-01,17.72,83.4,1.57,8.2,28.1,3.55,1000.9,0.7287,SAFE,0,0.0
2024-10-30T09:00:00Z,BUOY-CHN-01,13.1,80.35,2.26,8.6,27.3,4.81,996.9,0.9169,SAFE,0,0.0
2024-10-30T10:00:00Z,BUOY-MUM-01,19.4,72.2,1.34,8.1,27.4,4.24,1006.2,0.665,SAFE,0,0.0
2024-10-30T11:00:00Z,BUOY-GOA-01,15.3,73.8,1.94,8.4,27.2,4.77,1002.1,0.8297,SAFE,0,0.0
2024-10-30T12:00:00Z,BUOY-KOC-01,9.97,76.25,2.17,8.4,27.9,9.55,1003.6,0.8776,SAFE,0,0.0
2024-10-30T13:00:00Z,BUOY-PUR-01,19.8,85.9,2.74,8.8,27.0,8.12,1006.1,1.033,SAFE,0,0.0
2024-10-30T14:00:00Z,BUOY-DIG-01,21.65,87.55,3.14,9.1,26.9,9.95,993.7,1.1436,SAFE,0,0.0
2024-10-30T15:00:00Z,BUOY-GUJ-01,21.6,69.6,1.58,8.7,27.4,5.34,1015.9,0.7756,SAFE,0,0.0
2024-10-30T16:00:00Z,BUOY-TUT-01,8.8,78.2,2.5,8.1,27.2,8.71,1002.1,0.9083,SAFE,0,0.0
2024-10-30T17:00:00Z,BUOY-DVK-01,20.4,72.8,3.19,8.0,26.4,8.65,1003.6,1.0133,SAFE,0,0.0
2024-10-30T18:00:00Z,BUOY-VZG-01,17.72,83.4,1.64,8.3,27.9,4.56,1003.4,0.7538,SAFE,0,0.0
2024-10-30T19:00:00Z,BUOY-CHN-01,13.1,80.35,2.33,9.0,27.1,6.38,994.9,0.9743,SAFE,0,0.0
2024-10-30T20:00:00Z,BUOY-MUM-01,19.4,72.2,1.58,8.4,27.5,5.46,1008.8,0.7488,SAFE,0,0.0
2024-10-30T21:00:00Z,BUOY-GOA-01,15.3,73.8,2.06,8.0,27.3,5.87,1002.4,0.8143,SAFE,0,0.0
2024-10-30T22:00:00Z,BUOY-KOC-01,9.97,76.25,1.98,7.8,27.6,10.96,1004.3,0.7784,SAFE,0,0.0
2024-10-30T23:00:00Z,BUOY-PUR-01,19.8,85.9,2.55,9.0,27.2,6.93,1007.6,1.0192,SAFE,0,0.0
2024-10-31T00:00:00Z,BUOY-DIG-01,21.65,87.55,2.76,9.1,27.2,10.69,997.1,1.0722,SAFE,0,0.0
2024-10-31T01:00:00Z,BUOY-GUJ-01,21.6,69.6,1.65,8.6,27.9,4.94,1010.8,0.7834,SAFE,0,0.0
2024-10-31T02:00:00Z,BUOY-TUT-01,8.8,78.2,2.65,8.7,28.2,11.01,1002.8,1.0044,SAFE,0,0.0
2024-10-31T03:00:00Z,BUOY-DVK-01,20.4,72.8,2.91,7.8,26.6,7.72,1004.2,0.9436,SAFE,0,0.0
2024-10-31T04:00:00Z,BUOY-VZG-01,17.72,83.4,1.76,8.4,28.1,4.49,1002.9,0.7903,SAFE,0,0.0
2024-10-31T05:00:00Z,BUOY-CHN-01,13.1,80.35,2.04,9.3,27.8,6.75,999.7,0.942,SAFE,0,0.0
2024-10-31T06:00:00Z,BUOY-MUM-01,19.4,72.2,1.37,8.3,27.5,6.77,1005.6,0.689,SAFE,0,0.0
2024-10-31T07:00:00Z,BUOY-GOA-01,15.3,73.8,1.82,7.6,27.8,7.14,1003.7,0.7271,SAFE,0,0.0
2024-10-31T08:00:00Z,BUOY-KOC-01,9.97,76.25,2.01,8.0,27.4,10.14,1000.6,0.8044,SAFE,0,0.0
2024-10-31T09:00:00Z,BUOY-PUR-01,19.8,85.9,2.22,8.4,27.4,5.84,1008.3,0.8876,SAFE,0,0.0
2024-10-31T10:00:00Z,BUOY-DIG-01,21.65,87.55,2.5,9.0,27.2,9.93,992.1,1.0092,SAFE,0,0.0
2024-10-31T11:00:00Z,BUOY-GUJ-01,21.6,69.6,1.58,8.8,28.0,5.88,1005.2,0.7845,SAFE,0,0.0
2024-10-31T12:00:00Z,BUOY-TUT-01,8.8,78.2,2.53,8.6,27.9,12.47,1003.8,0.9701,SAFE,0,0.0
2024-10-31T13:00:00Z,BUOY-DVK-01,20.4,72.8,2.7,7.8,26.6,8.8,1005.2,0.9089,SAFE,0,0.0
2024-10-31T14:00:00Z,BUOY-VZG-01,17.72,83.4,1.92,8.5,27.8,6.88,997.3,0.8353,SAFE,0,0.0
2024-10-31T15:00:00Z,BUOY-CHN-01,13.1,80.35,1.92,9.5,27.7,8.05,999.0,0.9335,SAFE,0,0.0
2024-10-31T16:00:00Z,BUOY-MUM-01,19.4,72.2,1.39,8.2,27.5,5.61,1004.3,0.6856,SAFE,0,0.0
2024-10-31T17:00:00Z,BUOY-GOA-01,15.3,73.8,2.04,7.4,27.5,8.37,1002.1,0.7496,SAFE,0,0.0
2024-10-31T18:00:00Z,BUOY-KOC-01,9.97,76.25,1.89,8.4,27.3,9.8,1002.8,0.819,SAFE,0,0.0
2024-10-31T19:00:00Z,BUOY-PUR-01,19.8,85.9,2.08,8.4,27.2,5.4,1006.1,0.8592,SAFE,0,0.0
2024-10-31T20:00:00Z,BUOY-DIG-01,21.65,87.55,2.54,9.5,27.6,10.7,992.7,1.0738,SAFE,0,0.0
2024-10-31T21:00:00Z,BUOY-GUJ-01,21.6,69.6,1.64,8.5,28.3,5.89,1007.5,0.772,SAFE,0,0.0
2024-10-31T22:00:00Z,BUOY-TUT-01,8.8,78.2,2.47,8.4,27.9,13.24,1007.9,0.9362,SAFE,0,0.0
2024-10-31T23:00:00Z,BUOY-DVK-01,20.4,72.8,2.48,7.8,26.8,9.02,1006.8,0.8711,SAFE,0,0.0
2024-11-01T00:00:00Z,BUOY-VZG-01,17.72,83.4,1.69,8.4,28.5,6.44,992.8,0.7744,SAFE,0,0.0
2024-11-01T01:00:00Z,BUOY-CHN-01,13.1,80.35,1.73,9.4,28.1,8.82,999.8,0.8768,SAFE,0,0.0
2024-11-01T02:00:00Z,BUOY-MUM-01,19.4,72.2,1.64,8.2,27.6,5.8,1001.8,0.7447,SAFE,0,0.0
2024-11-01T03:00:00Z,BUOY-GOA-01,15.3,73.8,1.76,7.6,27.9,9.14,1005.6,0.715,SAFE,0,0.0
2024-11-01T04:00:00Z,BUOY-KOC-01,9.97,76.25,1.88,8.3,27.4,9.32,1001.0,0.8071,SAFE,0,0.0
2024-11-01T05:00:00Z,BUOY-PUR-01,19.8,85.9,2.1,9.0,27.4,5.75,1009.9,0.9249,SAFE,0,0.0
2024-11-01T06:00:00Z,BUOY-DIG-01,21.65,87.55,2.54,9.8,27.6,10.37,993.3,1.1077,SAFE,0,0.0
2024-11-01T07:00:00Z,BUOY-GUJ-01,21.6,69.6,1.48,8.2,28.4,7.25,1004.7,0.7075,SAFE,0,0.0
2024-11-01T08:00:00Z,BUOY-TUT-01,8.8,78.2,2.21,7.9,27.8,12.14,1002.8,0.8329,SAFE,0,0.0
2024-11-01T09:00:00Z,BUOY-DVK-01,20.4,72.8,2.34,8.0,26.9,10.73,1007.5,0.8679,SAFE,0,0.0
2024-11-01T10:00:00Z,BUOY-VZG-01,17.72,83.4,1.56,8.5,28.7,4.41,993.6,0.7529,SAFE,0,0.0
2024-11-01T11:00:00Z,BUOY-CHN-01,13.1,80.35,1.62,9.0,27.9,8.55,1001.8,0.8124,SAFE,0,0.0
2024-11-01T12:00:00Z,BUOY-MUM-01,19.4,72.2,1.73,7.9,27.3,6.01,1000.1,0.7369,SAFE,0,0.0
2024-11-01T13:00:00Z,BUOY-GOA-01,15.3,73.8,1.78,7.5,27.9,10.78,1003.5,0.7096,SAFE,0,0.0
2024-11-01T14:00:00Z,BUOY-KOC-01,9.97,76.25,1.8,8.4,27.1,6.71,999.0,0.7992,SAFE,0,0.0
2024-11-01T15:00:00Z,BUOY-PUR-01,19.8,85.9,1.81,8.9,27.3,4.83,1012.0,0.8492,SAFE,0,0.0
2024-11-01T16:00:00Z,BUOY-DIG-01,21.65,87.55,2.22,9.7,27.7,8.66,999.3,1.025,SAFE,0,0.0
2024-11-01T17:00:00Z,BUOY-GUJ-01,21.6,69.6,1.46,8.2,28.3,7.94,1002.5,0.7027,SAFE,0,0.0
2024-11-01T18:00:00Z,BUOY-TUT-01,8.8,78.2,1.83,8.4,27.7,13.6,1004.8,0.8059,SAFE,0,0.0
2024-11-01T19:00:00Z,BUOY-DVK-01,20.4,72.8,2.19,8.3,26.7,10.9,1008.2,0.8711,SAFE,0,0.0
2024-11-01T20:00:00Z,BUOY-VZG-01,17.72,83.4,1.32,8.4,28.5,4.8,1000.9,0.6844,SAFE,0,0.0
2024-11-01T21:00:00Z,BUOY-CHN-01,13.1,80.35,1.44,8.8,28.2,7.65,1003.4,0.7489,SAFE,0,0.0
2024-11-01T22:00:00Z,BUOY-MUM-01,19.4,72.2,1.87,7.7,27.5,4.34,999.6,0.7467,SAFE,0,0.0
2024-11-01T23:00:00Z,BUOY-GOA-01,15.3,73.8,1.72,8.0,28.0,11.17,1006.5,0.7441,SAFE,0,0.0
2024-11-02T00:00:00Z,BUOY-KOC-01,9.97,76.25,1.89,8.1,27.6,7.14,1002.2,0.7897,SAFE,0,0.0
2024-11-02T01:00:00Z,BUOY-PUR-01,19.8,85.9,1.97,9.3,27.5,4.77,1008.1,0.9257,SAFE,0,0.0
2024-11-02T02:00:00Z,BUOY-DIG-01,21.65,87.55,2.16,9.6,27.8,8.17,1000.8,1.0006,SAFE,0,0.0
2024-11-02T03:00:00Z,BUOY-GUJ-01,21.6,69.6,1.42,8.4,28.1,6.44,1003.0,0.7099,SAFE,0,0.0
2024-11-02T04:00:00Z,BUOY-TUT-01,8.8,78.2,1.87,8.4,27.8,13.36,1004.9,0.8146,SAFE,0,0.0
2024-11-02T05:00:00Z,BUOY-DVK-01,20.4,72.8,1.84,7.9,27.2,8.67,1011.0,0.76,SAFE,0,0.0
2024-11-02T06:00:00Z,BUOY-VZG-01,17.72,83.4,1.34,8.3,28.8,4.0,1000.4,0.6814,SAFE,0,0.0
2024-11-02T07:00:00Z,BUOY-CHN-01,13.1,80.35,1.64,9.2,28.1,7.03,1005.9,0.8356,SAFE,0,0.0
2024-11-02T08:00:00Z,BUOY-MUM-01,19.4,72.2,2.13,7.7,27.8,4.7,997.2,0.797,SAFE,0,0.0
2024-11-02T09:00:00Z,BUOY-GOA-01,15.3,73.8,1.59,8.3,27.8,10.75,1004.9,0.7422,SAFE,0,0.0
2024-11-02T10:00:00Z,BUOY-KOC-01,9.97,76.25,1.54,7.8,27.5,4.17,1007.0,0.6865,SAFE,0,0.0
2024-11-02T11:00:00Z,BUOY-PUR-01,19.8,85.9,1.89,8.9,27.1,4.09,1005.4,0.8677,SAFE,0,0.0
2024-11-02T12:00:00Z,BUOY-DIG-01,21.65,87.55,2.21,9.8,27.4,7.09,1008.7,1.0332,SAFE,0,0.0
2024-11-02T13:00:00Z,BUOY-GUJ-01,21.6,69.6,1.65,8.0,28.0,6.55,1002.0,0.7288,SAFE,0,0.0
2024-11-02T14:00:00Z,BUOY-TUT-01,8.8,78.2,1.64,8.4,27.5,12.15,1006.9,0.7629,SAFE,0,0.0
2024-11-02T15:00:00Z,BUOY-DVK-01,20.4,72.8,1.73,8.7,27.0,6.77,1009.3,0.8115,SAFE,0,0.0
2024-11-02T16:00:00Z,BUOY-VZG-01,17.72,83.4,1.15,8.7,28.3,3.92,1003.0,0.6617,SAFE,0,0.0
2024-11-02T17:00:00Z,BUOY-CHN-01,13.1,80.35,1.25,8.6,27.8,8.18,1007.9,0.6819,SAFE,0,0.0
2024-11-02T18:00:00Z,BUOY-MUM-01,19.4,72.2,1.98,7.8,27.7,5.62,997.5,0.7784,SAFE,0,0.0
2024-11-02T19:00:00Z,BUOY-GOA-01,15.3,73.8,1.26,8.6,27.9,9.64,1006.4,0.6846,SAFE,0,0.0
2024-11-02T20:00:00Z,BUOY-KOC-01,9.97,76.25,1.56,8.1,27.6,6.39,1005.4,0.7175,SAFE,0,0.0
2024-11-02T21:00:00Z,BUOY-PUR-01,19.8,85.9,1.58,9.2,27.1,3.36,1002.0,0.8201,SAFE,0,0.0
2024-11-02T22:00:00Z,BUOY-DIG-01,21.65,87.55,2.18,9.5,27.6,4.73,1007.7,0.9948,SAFE,0,0.0
2024-11-02T23:00:00Z,BUOY-GUJ-01,21.6,69.6,1.76,8.4,28.3,6.84,1006.3,0.7903,SAFE,0,0.0
2024-11-03T00:00:00Z,BUOY-TUT-01,8.8,78.2,1.35,8.3,27.6,11.3,1000.1,0.6839,SAFE,0,0.0
2024-11-03T01:00:00Z,BUOY-DVK-01,20.4,72.8,1.54,8.4,27.1,7.18,1012.1,0.7393,SAFE,0,0.0
2024-11-03T02:00:00Z,BUOY-VZG-01,17.72,83.4,1.42,8.6,28.6,3.03,1002.8,0.7268,SAFE,0,0.0
2024-11-03T03:00:00Z,BUOY-CHN-01,13.1,80.35,1.48,8.7,28.1,8.02,1006.4,0.7506,SAFE,0,0.0
2024-11-03T04:00:00Z,BUOY-MUM-01,19.4,72.2,2.13,7.6,27.9,6.83,1001.9,0.7866,SAFE,0,0.0
2024-11-03T05:00:00Z,BUOY-GOA-01,15.3,73.8,1.17,8.8,28.3,9.66,1007.5,0.6751,SAFE,0,0.0
2024-11-03T06:00:00Z,BUOY-KOC-01,9.97,76.25,1.82,8.9,27.6,7.07,1013.2,0.8515,SAFE,0,0.0
2024-11-03T07:00:00Z,BUOY-PUR-01,19.8,85.9,1.63,9.3,27.3,3.06,1004.4,0.8421,SAFE,0,0.0
2024-11-03T08:00:00Z,BUOY-DIG-01,21.65,87.55,2.19,9.0,27.7,5.03,1006.7,0.9446,SAFE,0,0.0
2024-11-03T09:00:00Z,BUOY-GUJ-01,21.6,69.6,1.74,8.2,28.2,4.28,1004.3,0.7671,SAFE,0,0.0
2024-11-03T10:00:00Z,BUOY-TUT-01,8.8,78.2,1.43,9.0,27.8,10.88,1005.4,0.7633,SAFE,0,0.0
2024-11-03T11:00:00Z,BUOY-DVK-01,20.4,72.8,1.67,8.9,26.9,7.24,1015.0,0.8157,SAFE,0,0.0
2024-11-03T12:00:00Z,BUOY-VZG-01,17.72,83.4,1.81,8.5,28.3,3.42,1007.2,0.811,SAFE,0,0.0
2024-11-03T13:00:00Z,BUOY-CHN-01,13.1,80.35,1.52,8.0,27.8,7.45,1000.7,0.6995,SAFE,0,0.0
2024-11-03T14:00:00Z,BUOY-MUM-01,19.4,72.2,2.13,8.0,27.4,6.6,1002.6,0.828,SAFE,0,0.0
2024-11-03T15:00:00Z,BUOY-GOA-01,15.3,73.8,1.2,8.7,28.3,9.42,1006.3,0.6759,SAFE,0,0.0
2024-11-03T16:00:00Z,BUOY-KOC-01,9.97,76.25,1.76,8.3,27.6,6.91,1009.8,0.7809,SAFE,0,0.0
2024-11-03T17:00:00Z,BUOY-PUR-01,19.8,85.9,1.61,9.7,27.4,4.84,1003.5,0.8729,SAFE,0,0.0
2024-11-03T18:00:00Z,BUOY-DIG-01,21.65,87.55,2.2,8.7,27.6,5.1,1010.9,0.9152,SAFE,0,0.0
2024-11-03T19:00:00Z,BUOY-GUJ-01,21.6,69.6,1.8,8.2,28.1,5.28,1003.8,0.7802,SAFE,0,0.0
2024-11-03T20:00:00Z,BUOY-TUT-01,8.8,78.2,1.41,9.0,27.7,9.72,1004.1,0.7579,SAFE,0,0.0
2024-11-03T21:00:00Z,BUOY-DVK-01,20.4,72.8,1.28,8.7,26.5,7.64,1015.9,0.6981,SAFE,0,0.0
2024-11-03T22:00:00Z,BUOY-VZG-01,17.72,83.4,2.07,8.5,28.4,4.08,1000.9,0.8673,SAFE,0,0.0
2024-11-03T23:00:00Z,BUOY-CHN-01,13.1,80.35,1.64,7.3,27.9,7.68,998.7,0.663,SAFE,0,0.0
2024-11-04T00:00:00Z,BUOY-MUM-01,19.4,72.2,1.69,8.4,27.5,7.37,997.5,0.7744,SAFE,0,0.0
2024-11-04T01:00:00Z,BUOY-GOA-01,15.3,73.8,1.26,8.9,28.3,10.85,1010.9,0.7085,SAFE,0,0.0
2024-11-04T02:00:00Z,BUOY-KOC-01,9.97,76.25,1.57,8.1,27.8,6.8,1006.6,0.7198,SAFE,0,0.0
2024-11-04T03:00:00Z,BUOY-PUR-01,19.8,85.9,1.64,9.3,27.6,5.12,1007.8,0.8446,SAFE,0,0.0
2024-11-04T04:00:00Z,BUOY-DIG-01,21.65,87.55,1.6,8.5,27.9,4.96,1009.3,0.7625,SAFE,0,0.0
2024-11-04T05:00:00Z,BUOY-GUJ-01,21.6,69.6,1.85,8.1,28.2,4.41,1006.5,0.7813,SAFE,0,0.0
2024-11-04T06:00:00Z,BUOY-TUT-01,8.8,78.2,1.58,8.6,27.8,10.15,1004.3,0.7666,SAFE,0,0.0
2024-11-04T07:00:00Z,BUOY-DVK-01,20.4,72.8,1.19,8.4,26.8,7.85,1009.6,0.6499,SAFE,0,0.0
2024-11-04T08:00:00Z,BUOY-VZG-01,17.72,83.4,2.04,8.1,28.0,5.38,1003.1,0.8205,SAFE,0,0.0
2024-11-04T09:00:00Z,BUOY-CHN-01,13.1,80.35,1.64,7.9,27.7,7.68,1003.1,0.7175,SAFE,0,0.0
2024-11-04T10:00:00Z,BUOY-MUM-01,19.4,72.2,1.6,8.7,27.6,8.49,999.4,0.7804,SAFE,0,0.0
2024-11-04T11:00:00Z,BUOY-GOA-01,15.3,73.8,1.44,9.2,28.3,12.48,1003.9,0.7829,SAFE,0,0.0
2024-11-04T12:00:00Z,BUOY-KOC-01,9.97,76.25,1.92,8.4,27.7,5.65,1008.5,0.8255,SAFE,0,0.0
2024-11-04T13:00:00Z,BUOY-PUR-01,19.8,85.9,1.61,9.4,27.4,3.44,998.8,0.8459,SAFE,0,0.0
2024-11-04T14:00:00Z,BUOY-DIG-01,21.65,87.55,1.64,8.4,27.7,5.89,1013.4,0.7629,SAFE,0,0.0
2024-11-04T15:00:00Z,BUOY-GUJ-01,21.6,69.6,1.91,8.2,27.5,3.47,1005.0,0.8037,SAFE,0,0.0
2024-11-04T16:00:00Z,BUOY-TUT-01,8.8,78.2,1.43,8.3,27.3,10.56,1001.9,0.7039,SAFE,0,0.0
2024-11-04T17:00:00Z,BUOY-DVK-01,20.4,72.8,1.48,8.4,26.4,7.91,1008.1,0.7247,SAFE,0,0.0
2024-11-04T18:00:00Z,BUOY-VZG-01,17.72,83.4,2.1,8.5,27.9,5.63,1006.9,0.8736,SAFE,0,0.0
2024-11-04T19:00:00Z,BUOY-CHN-01,13.1,80.35,1.71,7.5,27.7,6.44,1001.1,0.6955,SAFE,0,0.0
2024-11-04T20:00:00Z,BUOY-MUM-01,19.4,72.2,1.48,8.7,27.7,9.36,998.1,0.7506,SAFE,0,0.0
2024-11-04T21:00:00Z,BUOY-GOA-01,15.3,73.8,1.29,9.1,28.3,11.62,1006.7,0.733,SAFE,0,0.0
2024-11-04T22:00:00Z,BUOY-KOC-01,9.97,76.25,2.08,8.6,28.0,6.18,1009.8,0.8796,SAFE,0,0.0
2024-11-04T23:00:00Z,BUOY-PUR-01,19.8,85.9,1.4,8.8,27.5,5.01,989.6,0.7384,SAFE,0,0.0
2024-11-05T00:00:00Z,BUOY-DIG-01,21.65,87.55,1.64,8.6,28.4,7.49,1008.4,0.7811,SAFE,0,0.0
2024-11-05T01:00:00Z,BUOY-GUJ-01,21.6,69.6,1.83,8.8,27.7,3.96,1007.6,0.8443,SAFE,0,0.0
2024-11-05T02:00:00Z,BUOY-TUT-01,8.8,78.2,1.55,8.6,27.7,8.78,1008.7,0.7593,SAFE,0,0.0
2024-11-05T03:00:00Z,BUOY-DVK-01,20.4,72.8,1.62,8.0,26.7,6.32,1011.6,0.7221,SAFE,0,0.0
2024-11-05T04:00:00Z,BUOY-VZG-01,17.72,83.4,1.73,8.5,28.0,6.58,1005.7,0.7929,SAFE,0,0.0
2024-11-05T05:00:00Z,BUOY-CHN-01,13.1,80.35,1.64,7.7,27.7,5.8,1002.1,0.6993,SAFE,0,0.0
2024-11-05T06:00:00Z,BUOY-MUM-01,19.4,72.2,1.62,8.9,27.9,10.05,993.1,0.8034,SAFE,0,0.0
2024-11-05T07:00:00Z,BUOY-GOA-01,15.3,73.8,1.29,9.2,28.2,10.88,1006.1,0.741,SAFE,0,0.0
2024-11-05T08:00:00Z,BUOY-KOC-01,9.97,76.25,2.15,8.4,28.0,6.54,1011.2,0.8735,SAFE,0,0.0
2024-11-05T09:00:00Z,BUOY-PUR-01,19.8,85.9,1.6,8.5,27.7,5.39,987.4,0.7625,SAFE,0,0.0
2024-11-05T10:00:00Z,BUOY-DIG-01,21.65,87.55,1.8,8.8,28.0,6.57,1009.2,0.8373,SAFE,0,0.0
2024-11-05T11:00:00Z,BUOY-GUJ-01,21.6,69.6,1.84,8.8,27.6,2.94,1011.0,0.8466,SAFE,0,0.0
2024-11-05T12:00:00Z,BUOY-TUT-01,8.8,78.2,1.25,8.9,27.6,7.19,1011.8,0.7057,SAFE,0,0.0
2024-11-05T13:00:00Z,BUOY-DVK-01,20.4,72.8,1.65,8.0,26.5,4.89,1010.1,0.7288,SAFE,0,0.0
2024-11-05T14:00:00Z,BUOY-VZG-01,17.72,83.4,1.49,8.6,27.8,7.26,1011.6,0.7445,SAFE,0,0.0
2024-11-05T15:00:00Z,BUOY-CHN-01,13.1,80.35,1.92,7.8,27.6,5.23,1000.0,0.7665,SAFE,0,0.0
